project_ID,H2
95561,1
95565,0
95615,6
95620,0
95629,0
95648,3
95663,0
95702,0
95739,0
95743,0
95814,0
95833,1
95834,1
95841,0
95852,0
95867,8
95870,5
95875,0
95876,0
95906,0
95914,0
95922,0
95925,4
95946,17
95961,0
95968,0
96004,1
96030,0
96032,0
96053,6
96068,3
96072,0
96090,0
96093,1
96104,0
96124,0
96170,4
96172,4
96179,0
96209,0
96244,0
96271,0
96298,0
96342,0
96422,0
96427,0
96460,1
96464,0
96484,0
96509,1
96557,2
96567,0
96585,0
96633,0
96675,0
96685,0
96704,0
96705,0
96724,0
96725,0
96726,0
96727,0
96728,0
96729,0
96731,0
96757,0
96769,0
96774,0
96799,0
96812,0
96908,0
96918,6
96921,0
96931,1
96982,1
97013,0
97020,2
97030,0
97040,1
97053,0
97054,0
97058,0
97088,2
97095,0
97102,6
97103,1
97106,2
97118,0
97188,1
97203,0
97230,0
97291,5
97294,3
97310,1
97316,0
97318,0
97340,0
97388,1
97390,25
97393,1
97399,0
97408,1
97445,1
97468,0
97485,0
97494,0
97507,0
97537,0
97558,0
97563,22
97606,0
97615,1
97619,0
97623,0
97698,0
97724,0
97740,1
97775,0
97780,1
97801,0
97819,9
97881,0
97916,1
97924,0
97930,1
97967,4
97985,0
97991,25
98007,0
98042,4
98047,1
98057,0
98093,0
98106,0
98135,0
98222,1
98233,0
98280,0
98285,0
98306,0
98356,1
98370,0
98372,6
98389,0
98411,0
98428,0
98431,1
98447,0
98450,0
98468,0
98532,4
98563,0
98571,0
98573,0
98596,0
98617,0
98618,0
98633,0
98641,6
98668,1
98674,3
98693,0
98758,1
98777,0
98785,4
98794,0
98805,0
98819,2
98830,4
98832,0
98840,0
98846,1
98857,0
98870,1
98911,1
98932,5
98940,0
98948,0
98982,5
99028,0
99048,6
99050,4
99056,2
99066,4
99087,0
99094,0
99104,6
99131,0
99162,0
99177,2
99183,1
99192,0
99213,0
99281,6
99304,0
99334,0
99349,0
99402,5
99421,0
99458,0
99463,4
99488,0
99524,0
99543,0
99551,0
99587,8
99618,2
99669,6
99702,0
99721,0
99736,1
99740,0
99742,0
99745,0
99756,3
99757,1
99771,9
99773,0
99790,0
99824,1
99834,8
99851,0
99908,0
99917,0
99940,0
99944,5
99965,4
99974,9
99977,0
100010,11
100011,0
100019,0
100022,0
100039,1
100048,0
100071,6
100075,0
100103,1
100129,0
100135,0
100141,0
100145,0
100150,0
100218,0
100219,0
100221,0
100228,1
100246,1
100255,0
100283,0
100291,0
100295,6
100315,1
100317,0
100330,1
100353,0
100371,0
100394,4
100440,0
100493,0
100521,0
100527,0
100559,15
100577,1
100667,3
100675,0
100676,0
100714,6
100775,0
100792,4
100808,8
100809,0
100817,0
100821,1
100847,0
100851,1
100883,0
100912,0
100938,0
100945,0
100947,0
100974,0
100990,0
101015,0
101057,0
101060,0
101065,0
101077,0
101092,0
101122,1
101127,0
101143,0
101173,4
101180,2
101198,6
101219,0
101223,0
101240,0
101271,4
101308,4
101313,0
101329,0
101361,0
101363,0
101364,3
101409,2
101414,0
101420,3
101431,0
101518,1
101526,0
101548,0
101561,0
101581,0
101592,0
101618,6
101624,6
101703,0
101770,1
101799,0
101808,6
101812,0
101847,6
101857,8
101866,0
101871,6
101881,1
101884,5
101888,0
101889,6
101890,2
101899,0
101902,6
101933,0
101957,0
101973,0
101974,0
101997,0
102017,12
102021,1
102146,0
102148,3
102181,0
102190,3
102222,0
102243,0
102246,0
102252,0
102261,0
102285,0
102290,0
102305,0
102309,4
102314,0
102326,0
102339,0
102403,1
102407,0
102423,0
102428,0
102448,0
102477,3
102478,1
102485,0
102515,0
102522,0
102546,0
102550,0
102556,9
102579,0
102599,0
102618,1
102633,1
102644,0
102646,11
102651,0
102658,2
102663,9
102667,0
102671,1
102707,13
102717,0
102792,0
102823,0
102826,0
102833,0
102838,1
102860,0
102868,0
102918,0
102920,0
102954,2
102960,26
102979,0
102989,0
102991,0
102993,0
103002,2
103027,0
103042,1
103049,6
103057,2
103072,0
103107,4
103117,0
103121,0
103122,0
103148,0
103156,0
103158,0
103204,12
103215,0
103216,0
103227,0
103231,0
103254,6
103264,0
103272,1
103296,0
103299,0
103319,0
103325,0
103340,0
103362,6
103405,2
103474,1
103592,0
103605,0
103621,1
103626,2
103662,0
103681,1
103689,8
103692,0
103738,2
103739,1
103831,0
103901,0
103948,0
103970,0
103973,0
103999,0
104006,7
104014,0
104032,0
104037,0
104041,2
104046,2
104051,0
104064,5
104069,0
104086,0
104157,4
104213,0
104239,0
104240,0
104278,2
104309,0
104311,0
104328,0
104343,8
104372,0
104377,0
104460,0
104488,0
104510,0
104569,2
104590,0
104611,0
104618,0
104630,0
104635,0
104641,0
104648,1
104705,0
104706,2
104803,0
104809,1
104824,0
104848,0
104887,6
104916,0
104918,0
104938,1
104944,0
104988,0
105009,0
105021,0
105029,0
105033,0
105046,12
105053,0
105151,0
105181,0
105200,31
105201,0
105205,0
105211,1
105233,0
105250,1
105282,3
105316,0
105329,0
105362,14
105372,1
105380,1
105394,0
105398,0
105403,0
105429,0
105431,1
105436,0
105453,1
105468,0
105486,0
105529,6
105530,1
105533,6
105534,6
105537,6
105538,1
105540,6
105541,0
105561,0
105563,5
105569,0
105589,5
105606,0
105610,0
105611,0
105636,0
105664,0
105680,0
105704,0
105721,0
105782,1
105787,0
105826,0
105838,8
105841,0
105846,0
105854,0
105868,2
105893,0
105901,0
105928,0
105940,0
105943,1
105991,0
105998,4
106003,3
106004,0
106018,0
106027,0
106073,1
106100,0
106104,0
106125,0
106145,0
106159,0
106243,0
106255,0
106258,6
106272,5
106291,0
106304,0
106313,9
106314,0
106327,0
106354,1
106395,0
106415,5
106455,0
106496,0
106511,0
106521,0
106543,0
106557,2
106576,0
106583,0
106644,9
106659,1
106671,1
106678,0
106724,14
106728,3
106747,0
106751,31
106754,0
106790,0
106791,8
106895,4
106900,0
106936,0
106948,0
106949,0
106967,0
107000,0
107033,0
107036,1
107037,8
107078,0
107083,0
107086,111
107134,20
107152,1
107159,3
107200,1
107224,0
107225,0
107229,1
107253,0
107265,0
107294,11
107307,0
107324,0
107334,0
107342,0
107366,0
107389,0
107427,1
107438,0
107526,0
107530,0
107541,1
107561,0
107564,8
107567,6
107577,7
107578,0
107593,0
107602,0
107605,0
107629,0
107638,0
107641,3
107647,0
107739,0
107755,0
107768,0
107870,12
107874,6
107890,0
107894,0
107897,0
107926,0
107929,0
107931,1
107945,0
107970,0
107973,0
107974,0
108060,0
108063,6
108066,3
108077,3
108090,3
108101,0
108116,0
108119,0
108164,0
108165,0
108205,0
108228,0
108240,0
108246,3
108254,2
108284,0
108294,0
108304,0
108314,4
108324,0
108332,1
108406,0
108437,0
108470,0
108490,0
108501,1
108529,0
108567,6
108602,3
108625,0
108648,1
108667,0
108705,0
108710,1
108715,7
108729,0
108742,1
108750,0
108757,4
108767,1
108831,0
108883,2
108934,5
108936,0
108961,3
108964,3
108980,5
108993,0
109011,1
109013,0
109024,5
109036,0
109098,2
109105,0
109114,0
109144,0
109180,1
109184,0
109193,0
109231,2
109252,9
109257,2
109295,0
109356,1
109374,0
109389,0
109428,0
109442,0
109470,0
109536,0
109591,0
109603,0
109617,0
109626,0
109654,0
109661,10
109664,0
109676,0
109752,6
109762,0
109773,0
109777,7
109789,0
109811,0
109893,9
109909,6
109916,0
109933,0
109947,8
109999,0
110020,0
110052,0
110056,0
110083,0
110092,0
110112,0
110122,0
110132,0
110154,0
110166,1
110176,4
110192,0
110205,0
110218,0
110224,4
110229,0
110260,2
110272,0
110311,1
110336,0
110462,0
110466,0
110503,0
110513,0
110643,0
110693,31
110710,0
110716,6
110739,0
110752,1
110797,0
110809,5
110835,2
110838,0
110876,0
110896,6
110899,0
110900,5
110901,6
110914,8
110921,8
110936,4
110943,6
111020,0
111021,4
111029,0
111050,2
111061,0
111071,5
111072,0
111110,0
111117,0
111129,1
111161,6
111189,0
111204,0
111243,4
111267,6
111324,0
111339,0
111356,0
111368,0
111388,0
111411,0
111423,0
111433,1
111438,0
111472,0
111486,0
111489,0
111520,2
111529,1
111535,0
111569,0
111585,6
111611,0
111625,0
111628,1
111639,0
111646,0
111662,0
111674,0
111675,1
111676,0
111677,0
111679,0
111690,4
111717,0
111720,0
111721,0
111723,0
111754,0
111759,0
111810,0
111817,0
111823,6
111854,0
111879,0
111893,0
111911,0
111929,0
111936,1
111960,0
111991,1
112023,0
112029,0
112052,0
112053,0
112062,2
112068,0
112084,0
112103,0
112141,0
112143,0
112144,0
112165,6
112166,0
112210,7
112232,0
112233,0
112251,5
112263,1
112274,4
112287,0
112295,2
112296,0
112370,0
112377,0
112384,3
112411,0
112412,0
112465,0
112468,5
112511,14
112519,9
112532,1
112586,2
112590,0
112618,0
112622,0
112637,0
112664,4
112685,0
112694,0
112703,0
112730,0
112753,0
112761,0
112804,1
112821,2
112871,0
112901,0
112955,0
112963,0
113005,4
113033,1
113048,0
113057,3
113105,0
113123,0
113136,0
113161,0
113203,0
113234,2
113241,0
113246,4
113282,0
113286,0
113287,0
113298,5
113300,0
113312,9
113345,0
113347,1
113357,0
113395,0
113493,1
113503,7
113512,1
113601,1
113617,5
113639,0
113647,2
113669,5
113678,10
113686,0
113718,5
113725,0
113730,0
113766,2
113768,10
113784,0
113806,2
113809,0
113810,0
113853,0
113859,1
113860,0
113861,5
113890,0
113891,4
113913,2
113972,0
114001,0
114019,0
114027,18
114085,0
114097,0
114099,0
114154,5
114182,0
114191,0
114201,0
114205,0
114252,0
114280,0
114330,3
114333,2
114371,0
114423,0
114482,0
114555,0
114557,0
114627,0
114655,0
114702,0
114710,0
114745,0
114748,0
114766,0
114774,0
114797,4
114810,0
114822,6
114886,0
114916,0
114965,6
114976,0
114999,0
115011,0
115080,21
115183,1
115203,0
115226,0
115239,0
115266,0
115297,0
115328,1
115343,0
115349,0
115352,3
115358,0
115396,0
115438,1
115445,4
115448,0
115464,0
115474,0
115484,0
115527,0
115544,1
115560,0
115576,0
115595,0
115608,0
115613,0
115629,2
115635,0
115636,2
115655,2
115695,0
115702,1
115725,2
115761,2
115842,0
115850,0
115864,0
115867,0
115883,0
115942,1
115976,0
115987,0
116027,1
116049,0
116061,6
116123,1
116135,10
116143,0
116148,0
116159,0
116206,0
116212,0
116228,1
116255,1
116311,0
116355,10
116366,0
116383,0
116435,0
116454,13
116457,0
116485,0
116558,0
116629,0
116644,2
116649,0
116750,1
116785,4
116804,0
116871,2
116918,2
116978,0
117004,4
117033,3
117040,0
117064,1
117070,1
117074,0
117104,0
117166,0
117250,0
117282,0
117290,1
117392,1
117443,0
117468,0
117475,0
117491,4
117498,0
117575,2
117680,0
117785,5
117813,0
117832,1
117865,0
117927,0
118045,0
118048,0
118060,0
118168,0
118172,0
118174,0
118219,31
118264,0
118266,0
118271,0
118277,0
118325,0
118352,0
118361,0
118379,0
118392,0
118416,0
118439,0
118443,0
118463,0
118616,0
118637,2
118660,0
118910,0
118980,0
118991,9
118992,0
119019,0
119026,0
119028,2
119079,0
119100,0
119114,2
119123,2
119184,0
119225,8
119277,0
119365,0
119378,0
119383,4
119400,0
119427,0
119433,0
119435,0
119448,0
119489,2
119518,0
119524,6
119570,1
119588,0
119589,0
119597,0
119617,0
119667,0
119674,0
119714,0
119747,2
119802,0
119852,0
119859,0
119862,0
119864,0
119898,1
119900,0
119908,0
119919,1
119933,0
119961,0
119968,2
120074,3
120107,1
120121,0
120148,0
120161,3
120162,0
120184,4
120203,9
120251,0
120256,0
120291,0
120310,0
120377,0
120422,0
120446,0
120447,0
120459,4
120460,0
120471,0
120494,0
120497,1
120502,0
120506,0
120535,1
120543,0
120597,5
120622,0
120642,0
120653,0
120664,0
120673,0
120707,0
120709,7
120713,0
120730,0
120782,2
120783,0
120800,0
120830,0
120898,0
120903,0
120906,0
120963,0
121001,0
121048,0
121104,0
121118,0
121157,0
121169,0
121192,0
121202,1
121219,1
121228,0
121232,0
121239,0
121253,6
121273,0
121306,0
121362,2
121414,0
121418,0
121430,4
121442,0
121511,0
121539,0
121578,0
121641,1
121643,0
121663,0
121732,0
121747,0
121774,0
121785,2
121812,4
121820,5
121864,0
121995,0
122083,0
122088,1
122091,2
122134,0
122184,0
122237,3
122239,0
122348,0
122349,0
122393,6
122395,4
122436,0
122437,0
122451,0
122454,1
122491,4
122493,0
122513,0
122540,0
122563,8
122582,2
122588,4
122590,1
122623,0
122637,1
122638,0
122644,0
122646,0
122661,0
122684,0
122698,0
122711,0
122736,0
122860,0
122872,0
122873,0
122946,0
123043,0
123067,0
123141,0
123143,0
123152,2
123166,0
123172,0
123218,4
123318,0
123337,4
123347,0
123383,0
123406,4
123413,0
123421,0
123426,8
123443,0
123516,1
123522,0
123562,7
123564,0
123587,0
123604,0
123626,0
123676,0
123815,3
123843,0
123878,4
123918,0
124011,1
124021,1
124066,0
124104,0
124105,5
124136,0
124210,0
124254,0
124257,6
124358,5
124450,0
124507,0
124528,0
124537,0
124543,1
124557,0
124657,0
124704,0
124714,5
124784,1
124789,0
124832,1
124927,1
124959,0
124972,0
124998,1
125048,0
125108,1
125116,4
125130,0
125164,0
125179,0
125230,0
125244,2
125380,0
125426,1
125430,0
125434,0
125474,0
125623,3
125687,0
125841,3
125895,4
125992,0
126159,0
126195,0
126358,0
126441,1
126507,0
126519,0
126601,7
126619,0
126766,0
126774,2
126817,0
126916,0
127038,0
127052,0
127138,0
127198,0
127224,0
127307,0
127367,0
127387,0
127457,0
127479,0
127488,10
127604,2
127617,0
127667,0
127777,0
127789,0
127792,0
127815,0
127853,0
127868,0
127879,5
127897,5
127919,0
127987,0
128019,0
128094,2
128186,0
128198,8
128326,3
128375,0
128409,0
128428,0
128441,0
128459,6
128466,2
128683,0
128691,0
128693,0
128712,0
128717,0
128739,0
128767,4
128771,0
128881,0
128985,0
129060,1
129136,0
129137,2
129140,0
129177,0
129264,1
129333,0
129375,1
129414,0
129507,1
129564,3
129635,0
129744,0
129798,0
129803,0
129811,0
129861,0
129899,0
129959,0
129980,8
130058,0
130097,0
130134,1
130154,6
130157,1
130214,0
130328,8
130333,0
130334,0
130491,0
130500,0
130568,0
130781,1
130783,0
130931,0
130967,0
130988,3
131046,24
131273,0
131279,0
131301,0
131307,1
131473,0
131477,0
131489,0
131540,0
131541,0
131650,0
131655,0
131680,0
131717,12
131865,0
131874,6
131888,0
131899,1
131903,3
132051,1
132064,8
132065,0
132096,0
132140,9
132228,0
132231,0
132266,0
132298,0
132352,0
132408,0
132419,0
132426,3
132510,1
132565,1
132688,0
132765,0
132817,0
132872,0
132936,0
132990,0
133048,4
133075,6
133086,6
133140,1
133145,4
133182,0
133337,1
133372,1
133410,0
133464,0
133482,0
133488,0
133493,0
133687,6
133750,0
133770,16
133787,0
133809,0
133823,0
134057,0
134259,0
134282,1
134304,0
134316,1
134332,0
134339,0
134387,0
134423,0
134477,0
134665,1
134690,0
134828,0
134982,2
134998,0
135063,4
135082,0
135106,0
135121,2
135171,8
135224,2
135247,0
135315,0
135333,0
135354,0
